_id,RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARD,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,NUMBERING OF PROPERTY,EXTERIOR GROUNDS,FENCING,RETAINING WALLS,CATCH BASINS / STORM DRAINAGE,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,CLOTHING DROP BOXES,ACCESSORY BUILDINGS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY - WALLS AND CEILING,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,STORAGE AREAS/LOCKERS MAINT.,POOLS,OTHER AMENITIES,PARKING AREAS,ABANDONED EQUIP./DERELICT VEH.,GARBAGE/COMPACTOR ROOM,ELEVATOR MAINTENANCE,ELEVATOR COSMETICS,INT. HALLWAY - WALLS / CEILING,INTERIOR HALLWAY FLOORS,INT. LOBBY / HALLWAY LIGHTING,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,CHUTE ROOMS - MAINTENANCE,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,PEST CONTROL LOG,MAINTENANCE LOG,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y
1576,4153053,2017,1960,2023,PRIVATE,04,Parkdale-High Park,470 RONCESVALLES AVE,4,39,2023-10-30,84,84,0,39,3,3,2,N/A,3,2,3,1,3,3,N/A,N/A,3,1,3,3,3,N/A,3,3,N/A,N/A,N/A,3,3,N/A,N/A,N/A,3,2,3,3,3,N/A,2,3,3,3,2,3,1,3,2,1,1,1,1,1,1,1,S0432,43.653020008,-79.451921964,308662.363,4834565.429
1577,4153602,2017,1964,2023,PRIVATE,13,Toronto Centre,135 ROSE AVE,15,239,2023-06-23,91,91,0,45,3,3,3,N/A,3,2,3,3,3,3,N/A,N/A,3,3,2,3,2,3,3,3,1,N/A,N/A,2,3,2,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1323,43.670488769,-79.371608932,315137.763,4836512.93
1578,4156004,2018,1945,2023,PRIVATE,09,Davenport,34 ROSECLIFFE AVE,4,26,2023-10-17,66,66,0,37,2,2,2,2,N/A,1,N/A,1,N/A,2,N/A,N/A,3,3,2,2,1,1,2,2,2,N/A,N/A,1,3,N/A,N/A,N/A,2,2,2,N/A,N/A,N/A,2,2,2,3,2,3,2,3,2,3,3,1,1,1,2,3,S0925,43.683920089,-79.443972936,309292.746,4837996.205
1579,4253806,2017,1956,2023,PRIVATE,11,University-Rosedale,1 ROSEDALE RD,4,25,2023-08-28,89,89,0,43,3,3,3,3,3,2,2,3,2,2,N/A,N/A,3,3,3,2,3,N/A,3,3,3,N/A,N/A,2,3,N/A,3,3,2,2,3,2,3,N/A,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,S1129,43.674781847,-79.38361137,314169.232,4836988.448
1580,4166996,2017,1955,2023,PRIVATE,11,University-Rosedale,130 ROSEDALE VALLEY RD,9,99,2023-08-03,93,93,0,44,3,3,N/A,3,2,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,S1129,43.674157704,-79.385724268,313998.954,4836918.869
1581,4153745,2017,1969,2023,PRIVATE,12,Toronto-St. Paul's,50 ROSEHILL AVE,23,245,2023-07-26,91,91,0,47,3,3,3,3,3,2,3,2,3,3,N/A,N/A,3,3,2,3,3,3,N/A,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,2,2,1,3,3,2,3,3,3,3,3,3,3,3,3,S1238,43.686997323,-79.391011464,313570.756,4838344.719
1582,4154009,2017,1954,2023,PRIVATE,08,Eglinton-Lawrence,107 ROSELAWN AVE,4,21,2023-10-12,96,96,0,43,3,3,3,N/A,3,2,N/A,3,3,3,N/A,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,N0833,43.709999677,-79.402480561,312643.143,4840899.127
1583,4153985,2017,1965,2023,PRIVATE,08,Eglinton-Lawrence,630 ROSELAWN AVE,9,104,2023-08-29,87,87,0,45,3,3,N/A,2,3,3,3,2,N/A,2,N/A,3,3,3,3,3,2,2,3,2,2,N/A,N/A,1,1,2,3,3,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N0833,43.706292347,-79.422652894,311017.893,4840485.517
1584,4153980,2017,1959,2023,PRIVATE,08,Eglinton-Lawrence,665 ROSELAWN AVE,5,87,2023-08-30,90,90,0,46,3,3,N/A,2,3,2,3,3,2,3,N/A,3,3,3,3,3,3,3,3,3,2,N/A,N/A,3,3,2,3,3,3,3,3,2,3,3,3,3,3,1,2,3,3,3,3,3,3,3,1,1,3,3,N0833,43.705178016,-79.425108275,310820.12,4840361.543
1585,4153977,2017,1988,2023,SOCIAL HOUSING,08,Eglinton-Lawrence,668 ROSELAWN AVE,9,125,2023-09-05,94,94,0,46,3,3,N/A,2,3,3,3,2,N/A,3,N/A,3,3,3,3,3,3,3,3,1,1,N/A,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0833,43.705765956,-79.424733085,310850.299,4840426.886
1586,4153979,2017,1953,2023,PRIVATE,08,Eglinton-Lawrence,675 ROSELAWN AVE,6,52,2023-10-17,90,90,0,46,3,3,2,3,3,2,2,2,3,2,N/A,N/A,3,3,3,3,3,3,3,2,3,N/A,N/A,3,3,3,3,2,2,2,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,N0833,43.705024326,-79.425827726,310762.152,4840344.42
1587,4155048,2017,1960,2023,PRIVATE,08,Eglinton-Lawrence,835 ROSELAWN AVE,7,39,2023-09-21,92,92,0,42,3,3,2,N/A,3,2,3,2,2,2,N/A,3,3,3,3,3,3,N/A,3,2,N/A,N/A,N/A,3,3,N/A,3,3,3,3,3,1,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0831,43.7023772418,-79.439257763,309680.221,4840048.457
1588,4155050,2017,1965,2023,PRIVATE,08,Eglinton-Lawrence,836 ROSELAWN AVE,3,26,2023-09-06,84,84,0,40,3,3,3,N/A,3,2,2,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,2,3,2,2,3,N/A,2,3,3,2,3,2,3,3,2,3,1,2,0,0,0,3,N0831,43.702756083,-79.4397938426,309636.983,4840090.505
1589,4155047,2017,1959,2023,PRIVATE,08,Eglinton-Lawrence,837 ROSELAWN AVE,7,39,2023-07-28,80,80,0,43,3,3,2,3,3,2,2,2,2,3,N/A,N/A,0,3,3,3,1,N/A,3,1,0,N/A,N/A,3,3,N/A,3,1,2,2,3,1,3,N/A,2,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,N0831,43.7022933387,-79.4396596089,309647.839,4840039.109
1590,4155046,2017,1955,2023,PRIVATE,08,Eglinton-Lawrence,839 ROSELAWN AVE,7,36,2023-09-20,95,95,0,41,3,3,3,N/A,3,2,3,3,1,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,3,3,N/A,3,3,2,3,3,3,3,N/A,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,N0831,43.7022080434,-79.4400323266,309617.805,4840029.609
1591,4155652,2017,1974,2023,TCHC,08,Eglinton-Lawrence,855 ROSELAWN AVE,17,253,2023-08-08,87,87,0,46,3,3,3,N/A,3,2,2,2,3,2,N/A,N/A,3,3,2,3,2,3,3,2,3,N/A,3,2,3,2,3,2,2,2,3,2,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,N0831,43.701879441,-79.441477074,309501.122,4839993.968
1592,4155058,2017,1960,2023,PRIVATE,08,Eglinton-Lawrence,1090 ROSELAWN AVE,5,62,2023-09-08,96,96,0,42,3,3,3,3,3,2,3,3,2,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,2,3,N/A,3,3,2,2,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0831,43.7009028087,-79.449149194,308883.057,4839884.115
1593,4154765,2017,1967,2023,PRIVATE,16,Don Valley East,25 ST DENNIS DR,17,297,2023-08-03,85,85,0,42,3,1,2,N/A,3,2,2,3,2,2,N/A,N/A,3,3,2,2,2,N/A,N/A,3,N/A,2,N/A,N/A,3,2,3,2,3,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,N1630,43.717178707,-79.332997055,318241.038,4841705.521
1594,4156610,2017,1964,2023,PRIVATE,16,Don Valley East,32 ST DENNIS DR,4,56,2023-08-03,85,85,0,44,3,2,3,N/A,3,2,3,2,2,2,N/A,N/A,3,3,2,2,2,N/A,3,3,N/A,N/A,3,2,3,2,3,2,2,2,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,N1630,43.7190096,-79.330401851,,
1595,4156640,2017,1964,2023,PRIVATE,16,Don Valley East,34 ST DENNIS DR,4,56,2023-07-31,95,95,0,43,3,3,3,N/A,N/A,3,3,3,2,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,3,2,3,2,3,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1630,43.719032697,-79.329817672,,
1596,4153209,2017,1968,2023,PRIVATE,11,University-Rosedale,149 ST GEORGE ST,7,48,2023-09-13,80,80,0,43,3,3,3,1,3,1,3,3,1,1,N/A,N/A,3,3,3,1,1,N/A,3,1,3,N/A,N/A,2,3,N/A,3,3,1,3,3,3,3,N/A,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,S1127,43.669299729,-79.400091636,312840.999,4836377.628
1597,4153223,2017,1960,2023,PRIVATE,11,University-Rosedale,161 ST GEORGE ST,7,62,2023-09-13,94,94,0,44,3,3,2,2,2,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,2,2,N/A,N/A,2,3,N/A,3,3,2,3,3,3,3,N/A,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1127,43.670260332,-79.40054649,312804.196,4836484.301
1598,4153226,2017,1967,2023,PRIVATE,11,University-Rosedale,191 ST GEORGE ST,10,105,2023-08-22,80,80,0,44,3,2,3,2,3,2,2,3,2,2,N/A,2,3,3,2,2,2,N/A,N/A,2,N/A,N/A,N/A,1,2,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3,1,3,3,3,3,3,3,2,3,3,S1127,43.671558224,-79.401099408,312759.444,4836628.436
1599,4153222,2017,1968,2023,PRIVATE,11,University-Rosedale,206 ST GEORGE ST,11,105,2023-10-10,63,63,0,42,3,1,3,1,3,1,3,3,1,2,N/A,N/A,3,1,1,3,2,N/A,3,3,N/A,N/A,N/A,3,3,N/A,3,1,1,1,3,3,3,N/A,1,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,S1127,43.670727396,-79.401650658,312715.094,4836536.086
1600,4153219,2017,1969,2023,PRIVATE,11,University-Rosedale,250 ST GEORGE ST,11,64,2023-09-18,87,87,0,47,3,3,3,3,3,3,3,3,2,2,2,N/A,3,3,2,3,3,1,3,1,3,N/A,N/A,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,1,1,3,S1127,43.672709905,-79.40239631,312654.72,4836756.26
1601,4153232,2017,1958,2023,PRIVATE,11,University-Rosedale,267 ST GEORGE ST,10,63,2023-08-30,86,86,0,44,3,3,2,2,3,2,2,2,3,2,N/A,3,3,3,2,3,2,N/A,3,2,2,N/A,N/A,2,3,N/A,3,3,3,3,3,2,3,N/A,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,S1127,43.673524685,-79.402146258,312674.784,4836846.799
1602,4153233,2017,1971,2023,PRIVATE,11,University-Rosedale,277-283 ST GEORGE ST,10,74,2023-10-25,76,76,0,43,1,3,2,2,1,1,1,3,1,2,N/A,N/A,3,3,2,2,3,N/A,N/A,1,N/A,N/A,N/A,3,3,2,3,3,1,1,2,3,3,3,1,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,S1127,,,312646.701,4836883.399
1603,4153236,2017,1967,2023,PRIVATE,11,University-Rosedale,280 ST GEORGE ST,15,85,2023-08-15,88,88,0,46,3,3,3,2,3,2,3,2,N/A,3,N/A,3,3,3,2,3,2,2,3,2,2,N/A,N/A,2,3,2,3,3,2,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,S1127,43.673975859,-79.403304934,312581.298,4836896.819
1604,4153518,2017,1927,2023,PRIVATE,13,Toronto Centre,16 ST JOSEPH ST,4,37,2023-06-15,93,93,0,37,3,3,N/A,2,N/A,3,N/A,3,N/A,3,N/A,N/A,3,3,3,3,3,2,3,3,N/A,N/A,N/A,N/A,3,N/A,3,3,2,3,3,N/A,3,N/A,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,S1321,43.6663961492,-79.3863015962,313953.812,4836055.585
1605,4153515,2017,1994,2023,TCHC,13,Toronto Centre,21 ST JOSEPH ST,5,35,2023-08-29,84,84,0,45,3,3,2,2,3,2,2,2,N/A,2,N/A,N/A,3,3,2,2,2,3,3,2,N/A,N/A,2,1,3,2,3,2,1,2,3,3,3,3,2,2,3,3,2,1,2,3,3,3,3,3,3,3,3,3,S1321,43.6656354324,-79.386388138,313946.949,4835971.066
1606,4153519,2018,1920,2023,PRIVATE,13,Toronto Centre,26 ST JOSEPH ST,6,65,2023-10-30,86,86,0,39,3,3,2,N/A,N/A,2,N/A,3,3,2,N/A,N/A,3,3,3,3,2,N/A,3,2,2,N/A,3,N/A,3,N/A,3,3,2,3,3,N/A,3,N/A,2,2,3,1,2,3,3,3,2,3,3,3,3,1,3,3,S1321,43.6660925039,-79.3867723149,313910.664,4836035.559
1607,4885483,2021,2017,2023,PRIVATE,11,University-Rosedale,2 ST THOMAS ST,26,248,2023-09-06,100,100,0,47,3,3,3,3,3,3,3,3,3,3,3,N/A,3,3,3,3,N/A,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1136,43.668109286,-79.390826378,313588.375,4836246.356
1608,4156176,2018,1953,2023,PRIVATE,19,Beaches-East York,7 STAG HILL DR,4,37,2023-09-11,83,83,0,41,3,2,2,2,3,2,2,2,2,2,N/A,N/A,3,3,3,3,2,N/A,3,2,2,N/A,N/A,2,3,N/A,N/A,N/A,2,2,3,3,3,N/A,3,2,2,3,2,3,2,2,3,3,3,3,2,3,3,3,S1927,43.703054654,-79.310513888,320053.882,4840170.906
1609,4364249,2018,1953,2023,PRIVATE,19,Beaches-East York,9 STAG HILL DR,4,15,2023-09-22,96,96,0,38,3,3,N/A,3,N/A,3,3,3,3,3,N/A,3,3,3,3,3,3,N/A,3,2,N/A,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,S1927,43.703363564,-79.310527323,320055.105,4840174.599
1610,4155472,2017,1959,2023,PRIVATE,03,Etobicoke-Lakeshore,66 STATION RD,3,16,2023-08-11,88,88,0,41,3,3,3,2,3,3,3,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,3,2,2,3,3,3,1,1,1,1,1,1,1,1,W0336,43.6157071247,-79.4949147117,305194.768,4830418.188
1611,4154725,2017,1970,2023,PRIVATE,18,Willowdale,755 STEELES AVE W,15,194,2023-08-24,96,96,0,44,3,3,2,N/A,3,2,3,2,2,3,2,N/A,3,3,3,3,3,3,N/A,3,N/A,N/A,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1821,43.792827996,-79.441654119,309479.819,4850097.949
1612,4154634,2017,1972,2023,PRIVATE,06,York Centre,1875 STEELES AVE W,4,120,2023-07-07,92,92,0,46,3,3,2,N/A,3,2,2,2,3,3,N/A,N/A,3,3,2,2,3,N/A,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N0622,43.787093865,-79.467715903,307382.726,4849459.76
1613,4153403,2017,1966,2023,PRIVATE,10,Spadina-Fort York,50 STEPHANIE ST,24,284,2023-08-30,84,84,0,42,3,3,2,N/A,3,2,3,2,N/A,2,N/A,N/A,3,3,2,2,2,N/A,3,3,N/A,N/A,N/A,2,3,2,3,2,2,2,3,2,3,2,2,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3,S1024,43.651457871,-79.39239786,313464.06,4834396.283
1614,4155250,2017,1955,2023,PRIVATE,03,Etobicoke-Lakeshore,143 STEPHEN DR,5,31,2023-09-06,96,96,0,39,3,3,2,1,N/A,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,W0327,43.6386817552,-79.4872228094,305815.067,4832975.459
1615,4155251,2017,1960,2023,PRIVATE,03,Etobicoke-Lakeshore,159 STEPHEN DR,4,24,2023-10-19,86,86,0,41,3,2,2,2,3,2,3,3,2,3,N/A,N/A,2,3,3,3,2,N/A,3,2,3,N/A,N/A,3,3,N/A,N/A,N/A,3,1,3,3,3,N/A,3,3,3,3,3,3,1,3,2,3,1,3,2,1,2,1,W0327,43.6389598462,-79.4872934251,305809.566,4833001.486
1616,4155252,2018,1954,2023,PRIVATE,03,Etobicoke-Lakeshore,167 STEPHEN DR,4,44,2023-06-22,94,94,0,42,3,3,3,N/A,3,2,3,2,2,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,3,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,W0327,43.6392913192,-79.4876408475,305781.53,4833038.307
1617,4356415,2018,1954,2023,PRIVATE,03,Etobicoke-Lakeshore,173 STEPHEN DR,6,13,2023-06-22,99,99,0,41,3,3,2,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,3,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,W0327,43.6396535446,-79.487507425,305766.456,4833070.166
1618,4155288,2017,1960,2023,PRIVATE,03,Etobicoke-Lakeshore,186 STEPHEN DR,5,48,2023-09-29,95,95,0,41,3,3,3,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,2,3,N/A,3,3,N/A,N/A,N/A,3,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,W0327,43.640530203,-79.488846855,305685.065,4833173.273
1619,4155253,2017,1960,2023,PRIVATE,03,Etobicoke-Lakeshore,193 STEPHEN DR,3,10,2023-09-29,94,94,0,39,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,2,N/A,3,3,N/A,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,2,3,3,3,3,3,2,3,3,3,1,1,3,3,W0327,43.640715018,-79.488178586,305737.446,4833198.606
1620,4152817,2017,1963,2023,PRIVATE,24,Scarborough-Guildwood,70 STEVENVALE DR,6,100,2023-09-05,84,84,0,44,3,3,2,N/A,3,2,3,2,1,1,N/A,N/A,3,3,2,3,1,N/A,3,2,2,N/A,N/A,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,2,2,3,3,3,3,3,3,1,3,3,E2430,43.7589413888,-79.2213676768,327220.556,4846368.19
1621,4152692,2017,1972,2023,PRIVATE,21,Scarborough Centre,1 ROSEMOUNT DR,9,110,2023-06-16,97,97,0,44,3,3,3,N/A,3,3,2,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,E2133,43.7315303371,-79.2739396307,322995.656,4843310.129
1622,4152693,2017,1969,2023,PRIVATE,21,Scarborough Centre,15 ROSEMOUNT DR,7,72,2023-06-30,71,71,0,44,3,3,3,N/A,3,1,1,1,3,3,N/A,N/A,3,1,3,3,3,N/A,3,1,3,N/A,N/A,1,3,3,3,3,1,1,3,1,3,3,1,2,3,1,1,2,2,3,1,3,1,1,1,1,1,1,E2133,43.7322696922,-79.2741030573,322982.267,4843392.233
1623,4155758,2017,2005,2023,PRIVATE,08,Eglinton-Lawrence,515 ROSEWELL AVE,7,89,2023-07-18,96,96,0,44,3,3,N/A,3,3,2,2,3,N/A,3,N/A,N/A,3,3,3,3,N/A,3,3,3,2,N/A,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,N0829,43.72220914,-79.413411185,311760.877,4842254.524
1624,4418699,2021,1955,2023,PRIVATE,06,York Centre,7 ROSSEAU RD,3,11,2023-07-17,90,90,0,38,2,3,N/A,N/A,3,2,N/A,3,2,2,N/A,3,3,2,3,3,2,N/A,1,3,2,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0629,43.7419930803,-79.4364254778,309905.166,4844449.718
1625,4154583,2017,1955,2023,PRIVATE,06,York Centre,9 ROSSEAU RD,3,11,2023-07-17,89,89,0,38,2,3,N/A,N/A,3,2,N/A,2,2,2,N/A,3,3,2,3,3,3,N/A,1,3,2,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,N0629,43.7421552614,-79.4365679609,309893.677,4844467.728
1626,4154598,2017,1955,2023,PRIVATE,06,York Centre,10 ROSSEAU RD,3,11,2023-07-19,84,84,0,37,2,2,N/A,N/A,N/A,2,N/A,2,2,2,N/A,2,3,2,3,3,2,N/A,3,3,3,N/A,N/A,1,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0629,43.7418342537,-79.4371971572,309843.026,4844432.034
1627,4154584,2017,1956,2023,PRIVATE,06,York Centre,11 ROSSEAU RD,3,11,2023-07-18,82,82,0,36,2,3,N/A,N/A,N/A,1,N/A,2,3,1,N/A,N/A,3,2,3,3,2,N/A,2,3,2,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,2,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,N0629,43.7424088558,-79.4365679178,309893.66,4844495.901
1628,4327367,2018,1949,2023,PRIVATE,06,York Centre,12 ROSSEAU RD,3,11,2023-08-24,82,82,0,36,3,3,3,N/A,N/A,3,N/A,2,3,3,N/A,N/A,3,3,2,2,2,N/A,2,3,2,N/A,N/A,2,3,N/A,N/A,N/A,2,2,3,N/A,N/A,N/A,2,2,3,3,2,3,2,3,3,1,1,1,1,1,1,1,N0629,43.742014423,-79.4373039157,309843.087,4844439.041
1629,4329035,2018,1949,2023,PRIVATE,06,York Centre,14 ROSSEAU RD,3,11,2023-08-24,88,88,0,36,3,3,3,N/A,N/A,3,N/A,3,3,3,N/A,N/A,3,3,3,3,2,N/A,2,3,2,N/A,N/A,3,3,N/A,N/A,N/A,2,3,3,N/A,N/A,N/A,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,N0629,43.7422145294,-79.437433562,309823.955,4844474.267
1630,4154585,2017,1951,2023,PRIVATE,06,York Centre,15 ROSSEAU RD,3,11,2023-07-19,83,83,0,37,1,3,N/A,N/A,N/A,2,N/A,2,2,2,N/A,3,3,2,3,3,2,N/A,3,3,2,N/A,N/A,1,3,N/A,N/A,N/A,3,3,2,N/A,3,N/A,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,N0629,43.7425559066,-79.436710293,309882.181,4844512.23
1631,4154588,2017,1955,2023,PRIVATE,06,York Centre,21 ROSSEAU RD,3,11,2023-07-17,89,89,0,38,2,3,N/A,N/A,3,2,N/A,3,2,2,N/A,3,3,2,3,3,3,N/A,1,3,2,N/A,N/A,1,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0629,43.743072408,-79.4368800635,309868.466,4844569.601
1632,4154589,,1954,2023,PRIVATE,06,York Centre,23 ROSSEAU RD,3,11,2023-08-31,72,72,0,36,3,2,3,N/A,N/A,2,N/A,2,2,2,N/A,N/A,2,3,2,2,2,N/A,2,2,2,N/A,N/A,2,2,N/A,N/A,N/A,2,2,1,N/A,N/A,N/A,2,2,1,3,2,3,2,3,3,1,3,3,3,1,3,1,N0629,43.743260449,-79.4368250474,309872.882,4844590.495
1633,4154590,,1954,2023,PRIVATE,06,York Centre,25 ROSSEAU RD,3,11,2023-07-27,84,84,0,38,2,2,N/A,N/A,3,2,N/A,1,3,2,N/A,2,3,3,3,3,2,N/A,3,3,2,N/A,N/A,1,3,N/A,N/A,N/A,3,2,2,N/A,3,N/A,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0629,43.7434226552,-79.4370080631,309858.129,4844608.506
1634,4154900,2017,1966,2023,PRIVATE,16,Don Valley East,105 ROWENA DR,12,243,2023-08-21,81,81,0,43,3,2,3,3,3,2,3,3,2,3,N/A,N/A,3,3,2,1,1,N/A,N/A,1,N/A,N/A,N/A,1,2,2,3,2,1,2,2,2,3,3,2,1,3,3,2,3,1,3,3,3,3,3,3,3,3,3,N1625,43.750896864,-79.31418886,319750.673,4845444.329
1635,4155513,2017,1957,2023,PRIVATE,03,Etobicoke-Lakeshore,2 ROYAL YORK RD,6,60,2023-08-04,88,88,0,42,3,3,3,N/A,3,2,3,2,2,2,N/A,N/A,3,3,3,2,2,N/A,3,3,3,N/A,N/A,2,3,N/A,3,2,3,2,3,2,3,N/A,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0335,43.6027168332,-79.4930979742,305341.508,4828975.031
1636,4155512,2017,1951,2023,PRIVATE,03,Etobicoke-Lakeshore,6 ROYAL YORK RD,5,72,2023-09-15,98,98,0,42,3,3,3,3,3,2,N/A,2,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0335,43.6031676706,-79.4934504653,305313.049,4829025.116
1637,4155223,2017,1960,2023,PRIVATE,03,Etobicoke-Lakeshore,810 ROYAL YORK RD,6,60,2023-08-28,91,91,0,43,2,3,3,3,3,3,3,3,3,3,N/A,1,3,2,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,3,3,3,3,3,N/A,3,N/A,2,2,3,1,3,3,3,3,3,3,3,3,3,2,3,3,W0325,43.639553376,-79.509024033,304055.942,4833068.369
